Marcas de Nacimiento;Nancy Huston;Salamandra;;;;;01/04/2014;
El Cielo en un Infierno;Cristina López Barrios;Circulo Lectores;;;;;01/05/2014;
Vislumbres de la India;Octavio Paz;Circulo Lectores;;;;;01/05/2014;Donación
Tengo que Matarte otra vez;Charlotte Link;Randon;;;;;01/05/2014;Donación
Los Cuerpos Extraños;Lorenzo Silva;Destino;;;;;01/06/2014;
Una Familia Feliz;David Safier;Booket;;;;;01/06/2014;
Luis Mariano 100 Años;José Andrés Álvaro Ocariz;Desirée Ediciones;;;;;01/06/2014;
Una Lectora nada Común;Alan Bennet;Anagrama;;;;;01/06/2014;
La Gente Feliz lee y toma Café;Agnes Martín Lugan;Alfagüara;;;;;01/06/2014;
La Próxima vez;Mark Levy;Roca Editorial;;;;;01/06/2014;Donación
Las Cosa que no nos Dijimos;Mark Levy;Planeta Internacional;;;;;01/06/2014;Donación
El Escarabajo Verde;Philipp Vandenberg;Circulo Lectores;;;;;01/06/2014;Donación
Aranmanoth;Ana Mª Matute;Destino;;;;;01/06/2014;Donación
El Niño Republicano de Beraun;Jaime Rodríguez Salís;Alberdania;;;;;01/07/2014;Donación Nº Repetido
El Mundo;Juan José Millán;Planeta;;;;;01/07/2014;Donación Nº Repetido
Juegos de Tronos         ( 1 );Georde R.R. Martín;Gigamesh;;;;;01/07/2014;Donación Nº Repetido
Matar a Leonardo da Vinci;Christian Gálvez;Suma;;;;;01/07/2014;Donación
El País de las Mariposas;Nerea Riesco;Debolsillo;;;;;01/07/2014;Donación
La Torre Vigía;Ana Mª Matute;Destino;;;;;01/07/2014;Nº Repetido
Olvidado Rey Gudú;Ana Mª Matute;Destino;;;;;01/07/2014;
El Valle de las Lágrimas;Sonia Marmen;Circulo Lectores;;;;;01/07/2014;Donación
La Isis Dorada;Jorge Magano;Suma;;;;;01/07/2014;Donación
Moisés el Faraón Rebelde;Bernard Simonay;Grijalbo;;;;;01/07/2014;Donación
La Posibilidad de una Isla;Michel Houellebecq;Alfagüara;;;;;01/07/2014;Donación
El Imperio eres Tú;Javier Moro;Booket;;;;;01/07/2014;Donación
Miedo a los Cincuenta;Erica Jong;Alfagüara;;;;;01/07/2014;Donación
El Sol Bajo la Seda;Eric Marchall;Circulo Lectores;;;;;01/07/2014;
El Espía;Clive Cussler;Plaza y Janes;;;;;01/07/2014;Donación
La Ciudad de las Bestias;Isabel Allende;Circulo Lectores;;;;;01/07/2014;Donación
La Mujer Loca;Juan José Millán;Circulo Lectores;;;;;01/09/2014;Donación
Las Brujas de Mayfair;Anne Rice;Planeta Agostini;;;;;01/09/2014;Donación
La Conjura de los Lobos;Fernando Baztán;Circulo Lectores;;;;;01/10/2014;
La Sangre de los Cataros;Elizabeth Chadwick;Planeta;;;;;01/10/2014;Donación
Muchachas  1º;Katherine Pancol;La Esfera de los Libros;;;;;01/10/2014;
Muchachas  2º;Katherine Pancol;La Esfera de los Libros;;;;;01/10/2014;
Chamusquina;Noelia Lorenzo Pino;Dauro;;;;;01/10/2014;
El Jilguero;Donna Tartt;Lumen;;;;;29/10/2014;Pulitzer
Un Reloj por Corazón;Peter Swanson;Destino;;;;;01/10/2014;
Milena o el Fémur más bello del mundo;Jorge Zepeda Patterson;Planeta;;;;;01/10/2014;Premio
Mi Color Favorito es Verte;Pilar Eyre;Planeta;;;;;01/10/2014;Finalista
La Sociedad Literaria Ojos de Liebre;Pasi Ilmari Jääskeläinen;Duomo;;;;;01/11/2014;
Recuerdos de Otra Vida;Mary Higgins Clark;Circulo;;;;;01/11/2014;Donación
Algo Mas Que Vecinos;Isabel Keat;Harlequin;;;;;01/12/2014;
Muchachas  3;Katherine Pankol;La Esfera de los Libros;;;;;01/12/2014;
Ofrenda en la Tormenta;Dolores Redondo;Destino;;;;;01/12/2014;
El Valle sin Nombre;Ibón Martín;Travel Bug;;;;;01/12/2014;
Tierra de Lobos;Nicholas Evans;Plaza y Janes;;;;;01/11/2014;Donación
El Abismo;Jean Chistropher Rufín;Circulo Lectores;;;;;01/01/2015;Donación
El cerco de Ispasban;Jean Chistropher Rufín;Circulo Lectores;;;;;01/01/2015;Donación
La Canción del Río;Sue Harrison;Circulo Lectores;;;;;01/01/2015;
Regreso a Tú Piel;Luz Gabás;Circulo Lectores;;;;;01/01/2015;
Algo mas que Vecinos;Isabel Keats;Harlequin;;;;;01/01/2015;Donación
La Trampa;John Grishman;Plaza y Janes;;;;;01/01/2015;Donación
Las Mujeres de la Principal;Lluis Llach;Seix Barral;;;;;01/02/2015;
La Pirámide Inmortal;Javier Sierra;Planeta;;;;;01/02/2015;Donación
La Mujer del Diplomático;Isabel San Sebastian;Plaza y Janes;;;;;01/02/2015;Donación
La Verdad sobre el Caso Harry Quebert;Joël Dicker;Circulo Lectores;;;;;01/02/2015;
El Próximo Funeral será el Tuyo;Román Puertolas;Maeva;;;;;01/02/2015;Donación
La vida era eso;Carmen Amoraga;Destino;;;;;01/02/2014;
Esperando al Rey;José Mª Pérez Peridis;Circulo Lectores;;;;;18/02/2015;Donación
El Increíble Viaje de un Fakir que se quedo atrapo en un armario de Ikea;Romain Puertotas;Circulo Lectores;;;;;18/02/2015;Donación
Juicios Paralelos;Luis J. Pérez Puig;Atlantis;;;;;18/02/2015;
Un Jardín Prohibido;Boris Izaguirre;Circulo Lectores;;;;;30/03/2015;
Mercedes, Mercedes;Torcuato Luca de Tena;Planeta;;;;;30/03/2015;Donación
Un Viaje por la Isla Esmeralda;Javier Reverte;Debolsillo;;;;;30/03/2015;
La Analfabeta que era un Genio de las Matemáticas;Jonás Jonasson;Circulo Lectores;;;;;30/03/2015;Donación
La Niña de Papel;Xu Xiaobin;Mosaico;;;;;01/04/2015;Donación
El Jardín de Verano;Pauline Simons;Debolsillo;;;;;01/04/2015;
Los Amantes de Hiroshima;Toni Hill;Debolsillo;;;;;01/04/2015;
La Estrella de un Recuerdo;Almudena de Arteaga;Planeta;;;;;01/05/2015;
La Ley de los Justos;Chufo Llorens;Grijalbo;;;;;01/05/2015;
La Templanza;María Dueñas;Planeta;;;;;01/05/2015;
Nunca quise hacerte daño      1;Sonia Hernández;Planeta;;;;;01/06/2015;Donación
Nunca quise alejarme de ti      2;Sonia Hernández;Planeta;;;;;01/06/2015;Donación
Asesinato en Directo;Mary Higuins Clark;Planeta;;;;;01/06/2015;
La Hija del Amor;Philippa Carr;Maeva;;;;;01/06/2015;Donación
No recuerdo si lo hice;Alice Laplante;Maeva;;;;;01/06/2015;
Cabaret Biarritz;José C. Vales;Destino;;;;;01/07/2015;
Memorias de unos ojos pintados;Luis Llach;Seix Barral;;;;;01/09/2015;
La chica del Tren;Paula Hawkins;Planeta;;;;;01/09/2015;
Final de la Partida;Ana Romero;La Esfera de los Libros;;;;;01/09/2015;Donación
La Biblioteca de los Muertos;Glenn Cooper;Grijalbo;;;;;01/09/2015;Donación
Todos cometemos errores;Chistropher Walkling;Tusquest;;;;;01/09/2015;Donación
Una Novela de Barrio;Francisco González Ledesma;R.B.A.;;;;;01/09/2015;
Reinas Malditas;Cristina Morato;Debolsillo;;;;;01/09/2015;Donación
La Familia;Laura Rojas-Marcos;Grijalbo;;;;;01/09/2015;Donación
El Año sin Verano;Carlos del Amor;Espasa;;;;;01/09/2015;
¿Quien ha raptado a Lánguida?;Gerónimo Stilton;Planeta Libros;;;;;01/09/2015;
Tonto Ratón quien llegue el último;Gerónimo Stilton;Planeta Libros;;;;;01/09/2015;
Suite Francesa;Irene Nemirosvky;Salamandra;;;;;01/09/2015;Donación
El súbdito de la Zarina;Diego Merry del Val;Roca editorial;;;;;01/09/2015;Donación
El Guardián de la Flor de Loto;Andrés Pascual;Plaza y Janes;;;;;01/09/2015;Donación
El Amante Japonés;Isabel Allende;Plaza y Janes;;;;;01/10/2015;
Lo Que Tengo que Contarte;Julia Montejo;Lumen;;;;;01/10/2015;Donación
Los Hijos de Casio;Carlos Aurensanz;Ediciones B.;;;;;01/10/2015;Donación
No Confíes en Peter Pan;John Verdón;Roca Editorial;;;;;01/10/2015;Donación
Halloween ¡ Que Miedo!;Gerónimo Stilton;Planeta Libros;;;;;01/10/2015;Donación
¡Que Vacaciones tan Superatómicas!;Gerónimo Stilton;Planeta Libros;;;;;01/11/2015;Donación
Vientos de Cuaresma;Leonardo Padura;Tusquest;;;;;01/11/2015;Donación
Paris 2041;Ezequiel Szafir;Grupo Z;;;;;01/11/2015;
Morir no es tan Fácil;Belinda Bauer;Circulo Lectores;;;;;01/11/2015;Donación
El secreto de la Modelo Extraviada;Eduardo Mendoza;Seix Barral;;;;;01/11/2015;
No me Quitte Pas;Maxin Huerta;Espasa;;;;;01/11/2015;
Apropiación Indebida;Lena Anderson;Alfaguara;;;;;01/11/2015;
Los Vigilantes del Faro;Camila Läckberg;Embolsillo;;;;;01/11/2015;Donación
La Mirada de los Ángeles;Camila Läckberg;Embolsillo;;;;;01/11/2015;Donación
El Domador de Leones;Camila Läckberg;Maeva;;;;;01/11/2015;Donación
Se Fuerte Lucia;Marie José Basurco;Txalaparta;;;;;01/12/2015;Donación
Mareas;Toti Martínez de Leza;Ttartalo;;;;;01/12/2015;Donación
La Herencia de la Rosa Blanca;Raquel Rodrein;Roca Editorial;;;;;01/12/2015;Donación
El cocinero del Dux;Elle Newmark;Planeta;;;;;01/12/2015;Donación
Grey;E.L. James;Circulo Lectores;;;;;01/01/2016;Donación
El Cadáver Arrepentido;J.M. Guelbenzu;Alfaguara;;;;;01/01/2016;Donación
Tres Abuelos y un cocinero Muerto;Minna Lindgren;Suma;;;;;01/01/2016;
Cuando Leas esta Carta;Vicente Gramaje;Destino;;;;;01/01/2016;Donación
Asesinato en la Plaza de la Farola;Julio Cesar Cano;Embolsillo;;;;;01/02/2016;Donación
El Castillo de Diamantes;Juan Manuel de Prada;Espasa;;;;;01/02/2016;Donación
Los caminos de Elías;José Luis Urrutia;Ttartalo;;;;;01/02/2016;Donación
Manuela;Inma Roiz Ulibarri;Ttartalo;;;;;01/02/2016;Donación
La Sirena Roja;Noelia Lorenzo Pino;Erein;;;;;01/01/2016;Repetido
Sangre Intocable;Maribel Medina;Maeva;;;;;01/02/2016;Donación
El Diablo Enamorado;Julia London;Circulo Lectores;;;;;01/02/2016;
La Princesa Prometida;Willian Goldman;Booket;;;;;01/02/2016;Repetido
La Reina sin Espejo;Lorenzo Silva;Booket;;;;;01/02/2016;Repetido
La Otra Historia de los Cataros;Malcom Lambert;Planeta;;;;;01/02/2016;Donación
Donde Siempre en Octubre;Espido Freire;Seix Barral;;;;;01/03/2016;Donación
Post Morten;Patria Corwell;R.B.A.;;;;;01/03/2016;Donación
El Club de la Buena Estrella;Amy Tam;Circulo Lectores;;;;;01/03/2016;Donación
Auge y Caída de los Templarios;Alain Demurger;Planeta;;;;;01/03/2016;Donación
Moras y Cristianas;Ángeles de Irisarri;Emecé;;;;;01/03/2016;Donación
Mala Vida;Carles Quilez;Aguilar;;;;;01/03/2016;Donación
Departamento de Especulaciones;Jenny Offill;Libros del Asteroide;;;;;01/03/2016;
El Hermano del Famoso Jack;Bárbara Trapido;Libros del Asteroide;;;;;01/03/2016;
El Regreso del Catón;Matilde Asensi;Planeta;;;;;01/03/2016;Donación
Las Sombras de la Memoria;Mercedes Guerrero;Debolsillo;;;;;01/04/2016;Donación
El Silencio del Pantano;Juanjo Braulio;Grupo Zeta;;;;;01/04/2016;Donación
La Historia de España que no nos contaron;José Mª Carrascal;Espasa;;;;;01/04/2016;Donación
El Ejercito Perdido;Valerio Massimo;Random;;;;;01/04/2016;Donación
El Amante Perdido;Julia Londom;Titania;;;;;01/04/2016;Donación
El Faro del Silencio;Ibon Martín;Travelbug;;;;;01/05/2016;Donación
Nadie ha Muerto en la Catedral;Estela Chocarro;Maeva;;;;;01/05/2016;Donación
La Casa de las Miniaturas;Jessie Burton;Circulo Lectores;;;;;01/05/2016;Donación
La Mujer del Reloj;Álvaro Urbina;Ediciones B;;;;;01/05/2016;Donación
La Víspera de casi todo;Víctor del Árbol;Circulo Lectores;;;;;01/05/2016;
La Chica Olvidada;Noelia Lorenzo Pino;Erein;;;;;01/06/2016;
Stoner;John Willians;Baile del Sol;;;;;01/06/2016;
La Fábrica de las Sombras;Ibon Martín;Travelbug;;;;;01/05/2016;Donación
La Piel Revuelta;Jordi Sierra y Fabra;Belacqua;;;;;01/06/2016;Donación
Del color de la Leche;Nell Leyshon;Sexto Piso;;;;;01/05/2016;
El Silencio de la Ciudad Blanca;Eva González Sáenz de Urturi;Circulo Lectores;;;;;01/07/2016;Donación
Momento Bali;Cesar Pérez Gellida;Punto de Lectura;;;;;01/09/2016;Donación
Volver a Canfranc;Rosario Raro;Booket;;;;;01/09/2016;
Nacida del Fuego;Nora Roberts;Debolsillo;;;;;01/09/2016;
Corazón del Mar;Nora Roberts;Debolsillo;;;;;01/09/2016;
El Viaje de los Cuerpos Celestes;Javier González;Grupo Zeta;;;;;01/09/2016;Donación
Buenaventura;Toni Aparicio;Debolsillo;;;;;01/09/2016;Donación
El Viaje sin fin de Juan de Arrate;Aitor Iraegui Balenciaga;Txertoa;;;;;01/09/2016;Donación
Un Invierno en Mallorca;George Sand;R.B.A. Editores;;;;;01/09/2016;Donación
Rezar por Miguel Ángel;Christian Gálvez;Suma;;;;;01/09/2016;Donación
Mi Recuerdo es más Fuerte que tú Olvido;Paloma Sánchez-Garnica;Planeta;;;;;01/09/2016;Donación
Mujeres Excelentes;Bárbara Pym;Gatopardo Ediciones;;;;;01/07/2016;
Tú no eres como las demás Madres;Angélica Schrobsdooll;Periférica & errata;;;;;01/07/2016;
La Noche de la Usina;Eduardo Sacheri;Alfagüara;;;;;01/07/2016;
Los Besos en el Pan;Almudena Grandes;Tusquest;;;;;01/09/2016;Donación
La Aventura de Vena Roja;Javier Iturrioz Rosel;Autores Bidasoa;;;;;01/09/2016;
Hiru Korapilo;Fernando García;Circulo Rojo;;;;;01/09/2016;
Con los Pies en la Tierra;Eneko Arcas Nogales;Heraldos del Mañana;;;;;01/09/2016;
Los Herederos de la Tierra;Ildefonso Falcones;Circulo Lectores;;;;;26/09/2016;Donación  Repetido
Besos de Arena;Reyes Monforte;Circulo Lectores;;;;;26/09/2016;Donación
La Condesa Libertina;Joanna Shupe;Titania;;;;;26/09/2016;Donación
En la Calle Mayor;Virginia Gil Rodríguez;Autoeditado;;;;;26/09/2016;
El Zahir;Paulo Coelho;Planeta;;;;;26/09/2016;Donación
El Último Verano;Cesarina Vighy;Roca Editorial;;;;;01/10/2016;Donación
Caricias de un Desconocido;Víctor Mora;Ediciones Zeta;;;;;01/10/2016;Donación
La Formula Preferida del Profesor;Yoko Ogawa;Funambulista;;;;;01/10/2016;
Falco;Arturo Pérez Reverte;Alfagüara;;;;;02/11/2016;
El Atelier de los Deseos;Agnès Martín-Lugand;Destino;;;;;30/11/2016;Donación
Lo Último que Verán tus Ojos;Isabel San Sebastian;Plaza y Janes;;;;;01/12/2016;Donación
Todo esto te Daré;Dolores Redondo;Planeta;;;;;01/12/2016;Donación
El Océano de la Memoria;Paloma San Basilio;Suma;;;;;01/12/2016;Donación
Te Maltrato;Camilla Grebe Asa Traff;Ediciones B.;;;;;01/12/2016;Donación
El Reino;Gerónimo Stilton;Circulo Lectores;;;;;01/12/2016;
Amado Monstruo;Javier Tomeo  ****************;Circulo Lectores;;;;;04/09/2006;
El Salario del Miedo;Georges Arnaud;Circulo Lectores;;;;;04/09/2006;
Expreso de Media noche;Billy Llayes y W. Hoffer;Circulo Lectores;;;;;04/09/2006;
El Espia que Surgió del Frio;John Le Carré;Circulo Lectores;;;;;04/09/2006;
El Perturbador;Richard Yates;Noguer;;;;;04/09/2006;
Buenas Noches, Querida;James Hadley Chase;Bruguera;;;;;04/09/2006;
El Salón Dorado;Irwing Wallace;Planeta;;;;;04/09/2006;
Manaos;Alberto Vázquez Figueroa;Plaza y Janes;;;;;04/09/2006;
Tierra Virgen;Alberto Vázquez Figueroa;Plaza y Janes;;;;;04/09/2006;
Tuareg;Alberto Vázquez Figueroa;Plaza y Janes;;;;;04/09/2006;
¡ Aire, que me lleva el aire!;Rafael Alberti;Labor S.A.;;;;;04/09/2006;
El Cuento de Sirena;Gonzalo Torrente Ballester;Planeta;;;;;04/09/2006;
Amor de Perdición;Camilo Castelo Branca;Bruguera;;;;;04/09/2006;
Las Crónicas de Narmia;C.S. Lewis;Planeta;;;;;30/08/2006;
Los Herderos del Gran Poder;Juan Luis Galiacho;La Esfera;;;;;28/08/2006;
La Magadalena;Juan Arias;Aguilar;;;;;29/08/2006;
La Conspirción de Asís;John Sack;Planeta;;;;;10/07/2006;
El Quinto Día;Frank Schätzing;Planeta;;;;;10/07/2006;
Madrid, Costa Fleming;Ángel Palomino;Circulo Lectores;;;;;03/07/2006;
La Ciudadela;A.J. Cronin;Plaza y Janes;;;;;03/07/2006;
rocio Jurado, Una biografia intima;Juan Soto Viñolo;Circulo Lectores;;;;;03/07/2006;
Marya;Joyce Carol Hoates;Circulo Lectores;;;;;26/06/2006;
Papá Goriot;Honoré de Balzac;Circulo Lectores;;;;;26/06/2006;
La vorágine;José Eustasio Rivera;Circulo Lectores;;;;;26/06/2006;
La Huelga;Karmelo Merino Sierra;Araguiz Institutoa;;;;;26/06/2006;
Conflicto Cósmico;Elena G. White;Editorial Safeliz;;;;;26/06/2006;
En Defensa Propia;Mary Higginns Clark;Plaza y Janes;;;;;21/06/2006;
El Diario de Edith;Patricia Higgins With;Circulo Lectores;;;;;12/06/2006;
La Rosa de Alenjadria;Manuel Vázquez Montalban;Circulo Lectores;;;;;12/06/2006;
Tensión;Dr. Christian Bernard;Martínez Roca;;;;;12/06/2006;
Los Crimenes de la Rue Morgoe;Edgar Allan Poe;Planeta;;;;;06/06/2006;
El Escarabajo de Oro;Edgar Allan Poe;Planeta;;;;;06/06/2006;
La Flecha Negra;Robert L. Stevenson;Planeta;;;;;06/06/2006;
El Condor del Padre Brown;G.K. Chesterson;Planeta;;;;;06/06/2006;
Ahora y para Siempre;Daniella Stell;Circulo Lectores;;;;;06/06/2006;
Ultraje;Henry Denker;Circulo Lectores;;;;;06/06/2006;
Complicidad;Francis Iles;Circulo Lectores;;;;;06/06/2006;
Tomates Verdes Fritos;Fannie Flagg;Sotelo Blanco;;;;;06/06/2006;
Fuerza de Voluntad;Barbara Taylor Bradford;Circulo Lectores;;;;;06/06/2006;
Solo Hasta el Amanecer;Esther Sager;Circulo Lectores;;;;;06/06/2006;
La Buena Madre;Sue Miller;Editorial Versal;;;;;06/06/2006;
Maleficio;Stephen King;Plaza y Janes;;;;;06/06/2006;
El Lago;E. L. Doctorow;Miscelania;;;;;06/06/2006;
La Tarjeta;JavierGil  Diez-Conde;Tabula Rasa;;;;;06/06/2006;
Los Cazadores de Caballos;T. Mayne Reid;Planeta;;;;;26/04/2006;
Las Aventuras de Barry Lyndon;Wilians Makepeace Thakeray;Planeta;;;;;26/04/2006;
Los Últimos Días de Pompeya;Edward Bulwer Lytton;Planeta;;;;;26/04/2006;
El Maravilloso Viaje de N.H. a Suecia 1;Selma Lagerlöf;Planeta;;;;;26/04/2006;1
El Maravilloso Viaje de N.H. a Suecia 2;Selma Lagerlöf;Planeta;;;;;26/04/2006;2
La Isla del Coral;R.M. Ballantyne;Planeta;;;;;26/04/2006;
Los Cuatros Hombres Justos;Edgar Wallace;Planeta;;;;;26/04/2006;
Tartarin de Tarascón;Alphonse Daudet;Planeta;;;;;26/04/2006;
Los Viajes Gulliver;Jonathan Swift;Planeta;;;;;26/04/2006;
Aventuras de Sherlok Holmes;Arthur Conan Doyle;Planeta;;;;;26/04/2006;
Las Aventuras de Allen Quatermain;H. Rider Haggard;Planeta;;;;;26/04/2006;
El Último de los Mohicanos;Fenimore Cooper;Planeta;;;;;26/04/2006;
Bufalo Bill;Wilian F. Cody;Planeta;;;;;26/04/2006;
Tarás Bulba;Nicolas Gógol;Planeta;;;;;26/04/2006;
El Buque Fantasma;Capitan Marryat;Planeta;;;;;26/04/2006;
La Quimera del Oro;Jack London;Planeta;;;;;26/04/2006;
Bean Geste;P.C. Wren;Planeta;;;;;26/04/2006;
Quo Vadis? 1;Henryk Sienkiewicz;Planeta;;;;;26/04/2006;1
Quo Vadis? 2;Henryk Sienkiewicz;Planeta;;;;;26/04/2006;2
El Libro de la Selva;Rudyard Kipling;Planeta;;;;;26/04/2006;
el Talisman;Walter Scott;Planeta;;;;;26/04/2006;
Principe y Mendigo;Mark Twain;Planeta;;;;;26/04/2006;
La Llamada de la Selva;Jack London;Planeta;;;;;26/04/2006;
Al Oeste del Pecos;Zane Grey;Planeta;;;;;26/04/2006;
Un Yanqui en la Corte;Marck Twain;Planeta;;;;;26/04/2006;
Ivan hoe;Walter Scott;Planeta;;;;;26/04/2006;
La Pimpinela Escarlata;Baronesa D´Orrzy;Planeta;;;;;26/04/2006;
Las Aventuras del varón Münchaausen;Gottfried A. Bürger;Planeta;;;;;26/04/2006;
David Cooperfield;Charles Dickens;Planeta;;;;;26/04/2006;2
Premios Planeta 1973/1975;Varios Tomo VII;Planeta;;;;;26/04/2006;
Premios Planeta 1959/1962;Varios Tomo III;Planeta;;;;;24/06/2006;
Premios Planeta 1952/1954;Varios Tomo I;Planeta;;;;;24/06/2006;
Premios Planeta 1963/1966;Varios Tomo IV;Planeta;;;;;26/04/2006;
Premios Planeta 1982/1984;Varios Tomo X;Planeta;;;;;26/04/2006;
Premios Planeta 1979/1981;Varios Tomo IX;Planeta;;;;;26/04/2006;
Premios Planeta 1971/1972;Varios Tomo VI;Planeta;;;;;26/04/2006;
Premios Planeta 1955/1958;Varios Tomo II;Planeta;;;;;24/06/2006;
Premios Planeta 1976/1978;Varios Tomo VIII;Planeta;;;;;26/04/2006;
Premios Planeta 1985/1987;Varios Tomo XI;Planeta;;;;;26/04/2006;
Premios Planeta 1967/1970;Varios Tomo V;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1907;Rudyard Kipling;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1921;Anatole France;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1929;Thomas Mann;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1928;Pearl S. Buck;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1946;Hermann Hesse;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1952;Francois Mauriac;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1954;Ernest Hemingway;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1972;Heinrich Bell;Planeta;;;;;26/04/2006;
Varios Premios Nóbel 1978;Isaac B. Singer;Planeta;;;;;26/04/2006;
El Pirata 1;Walter Scott;Planeta;;;;;26/04/2006;
Rebelión a Bordo;Charles Nordhoff;Planeta;;;;;26/04/2006;
El Tesoro de Sierra Madre;B. Traven;Planeta;;;;;26/04/2006;
Kazan Perro Lobo;James O. Curwood;Planeta;;;;;26/04/2006;
Robín Hood;Walter Scott;Planeta;;;;;26/04/2006;
El Fantasma de la Opera;Gastón Leroux;Planeta;;;;;26/04/2006;
Las Minas del Rey Salomón;H. Fider Haggard;Planeta;;;;;26/04/2006;
Corazón;Edmundo da Micis;Planeta;;;;;26/04/2006;
Rebelión en el Desierto;T. E. Lawrence;Planeta;;;;;26/04/2006;
Los Tres Mosqueteros II;Alejandro Dumas;Planeta;;;;;26/04/2006;
Los Tres Mosqueteros I;Alejandro Dumas;Planeta;;;;;26/04/2006;
Las Aventuras de Tom Sawyer;Marck Twain;Planeta;;;;;26/04/2006;
Eragón;Christopher Paolini;Roca Editorial;;;;;26/04/2006;
Memorias de Viva Voz - Antonio-;Santy Arriazu;Ediciones B;;;;;26/04/2006;
Los Hijos de la Luz;Cesar Vidal;Plaza y James;;;;;03/04/2006;
Harry Potter 6;J. K. Rowling;Salamandra;;;;;13/03/2006;
El Último Soldurio;Javier Lorenzo;Planeta;;;;;27/02/2006;
Caballo de Troya 7;J. J. Benítez;Planeta;;;;;08/02/2006;
La Calle de la Judería;Toti Martínez de Leza;Maeva;;;;;08/02/2006;
Las Hierbas de la Salud;José Luís Berdones;Salamandra;;;;;16/01/2006;
El Hombre que se acuesta con las Reina;Jaime Peñafiel;La Esfera de los Libros;;;;;11/01/2006;
¿Tú seras mi reina?;Ángela Portero Paloma García Pelayo;Espejo de Tinta;;;;;11/01/2006;
A la Sombra del Templo;Toti Martínez Leza;Maeva;;;;;19/02/2006;
Pasión India;Javier Moro;Seix Barral;;;;;12/12/2005;
Perdón, si no hablo de mí;Mila Ximenez;Espejo de Tinta;;;;;30/11/2005;
La Hija de Dios;Lewis Perdue;Booket;;;;;23/11/2005;Nº Repetido
Estación de Transito;Clifford A. Simak;Ediciones Orbis;;;;;23/11/2005;
Bóvedas de Acero;Isaac Asimov;Ediciones Orbis;;;;;23/11/2005;
Mundo Anillo;Lamy Niven;Ediciones Orbis;;;;;23/11/2005;
El Fin de la Eternidad;Isaac Asimov;Ediciones Orbis;;;;;23/11/2005;
2001 Odisea Espacial;Arthur C. Clarke;Ediciones Orbis;;;;;23/11/2005;
El Sol Desnudo;Isaac Asimov;Ediciones Orbis;;;;;23/11/2005;
Marciano vete a Casa;Fedric Brown;Ediciones Orbis;;;;;23/11/2005;
Las Esquinas del Aire;Juan Manuel de Prada;Planeta;;;;;23/11/2005;
El Tesoro del Templo;Éliette Abécassis;La Trama;;;;;23/11/2005;
Los Invitados al Jardín;Antonio Gala;Planeta;;;;;23/11/2005;
A 33.000 Pies;J.J. Benítez;Temas de Hoy;;;;;23/11/2005;
Sepharad;Antonio Muñoz Molina;Alfagüara;;;;;23/11/2005;
La Legión del Misterio;Juan Centella;Centella;;;;;23/11/2005;
La Interpretación de los Sueños;Sigmund Freud;Planeta;;;;;23/11/2005;
La Ciudad del Diablo;Ángela Vallvey;Destino;;;;;21/11/2005;
Asterix ¡ El cielo se nos cae encima!;R. Goscinny A. Urdezo;Salvat;;;;;16/11/2005;
Los Vascos;Julio Caro Baroja;Itsmo;;;;;14/11/2005;
La Dama del Amboto;Sotero Mantelli;Roger;;;;;14/11/2005;
Leyendas;Gustavo Adolfo Bécquer;Bruguera;;;;;14/11/2005;
Piramideetako Secretua;Richard Brightfiield;Elkar;;;;;14/11/2005;
La Historiadora;Elizabhet Kostova;Umbriel;;;;;02/11/2005;
Nutrición y Salud 1;Enciclopedia Nº 1;Prodilsa;;;;;02/11/2005;
Nutrición y Salud 2;Enciclopedia Nº 2;Prodilsa;;;;;02/11/2005;
Nutrición y Salud 3;Enciclopedia Nº 3;Prodilsa;;;;;02/11/2005;
Nutrición y Salud 4;Enciclopedia Nº 4;Prodilsa;;;;;02/11/2005;
Nutrición y Salud 5;Enciclopedia Nº 5;Prodilsa;;;;;02/11/2005;
Nutrición y Salud 6;Enciclopedia Nº 6;Prodilsa;;;;;02/11/2005;
Nutrición y Salud 7;Enciclopedia Nº 7;Prodilsa;;;;;02/11/2005;
Ipuinak;Nafarrako Ikastolan;;;;;;26/10/2005;
Los Girasoles Ciegos;Alberto Méndez;Alfagüara;;;;;26/10/2005;
Gudari Gálvez;Jorge M. Reverte;Espasa;;;;;19/09/2005;
La Mujer del Héroe;Gaspar Sánchez;Temas de Hoy;;;;;19/09/2005;
La Historia de Murasaki;Liza Dolby;Grijalbo;;;;;12/09/2005;
La Biblia de Barro;Julia Navarro;Plaza y Janes;;;;;07/09/2005;
La Velocidad de la Luz;Javier Cercas;Tusquets;;;;;07/09/2005;
La Conspiración;Dan Brown;Umbriel;;;;;20/06/2005;
El Círculo Mágico;Katherine Neville;Planeta;;;;;16/05/2005;
En el Blanco;Ken Follet;Grijalbo;;;;;11/05/2005;
Las Vidas Ajenas;José Ovejero;Espasa;;;;;04/05/2005;
