El Invierno del Mundo;Ken Follet;Debolsillo;null;null;null;null;2013-1-8;
La Falsa Pista;Henning Mankell;Tusquest;null;null;null;null;2013-1-8;Donación
Cartas Cruzadas;Markus Zusak;Lumen;null;null;null;null;2013-1-8;Donación
Adiós, Princesa;David Rocasolano;Foca;null;null;null;null;2013-1-8;
Meditaciones en el Desierto;Gaziel  (Agustí Calvet);Destino;null;null;null;null;2013-1-8;Donación
Las Viñas de Napa Valley;Nora Roberts;Plaza y Janes;null;null;null;null;2013-1-8;Donación
Los Hermanos Oppermann;Lion Feuchtwange;Alianza editorial;null;null;null;null;2013-1-8;Donación
La Historia Secreta del Día D;Ben Macintyre;Critica;null;null;null;null;2013-1-8;
El Callejón de los Milagros;Naguib Mahfuz;Alcor;null;null;null;null;2013-1-8;Donación
La Alhambra de Salomón;José Luís Serrano;Roca Editorial;null;null;null;null;2013-1-9;
Un Día es un Día;Margaret Atwood;Lumen;null;null;null;null;2013-1-9;
Pídeme lo que Quieras;Megan Maxwell;Esencia;null;null;null;null;2013-1-9;
Dispara, yo ya estoy muerto;Julia Navarro;Circulo Lectores;null;null;null;null;2013-1-9;
Memorias de Idhún La Resisten;null;null;null;null;null;null;1999-12-31;
Memorias de Idhún;null;null;null;null;null;null;1999-12-31;
La Resistencia   La Resistencia";Laura Gallego García;S.M.;null;null;null;null;2013-1-9;Donación
Memorias de Idhún Triada;Laura Gallego García;S.M.;null;null;null;null;2013-1-9;Donación
Memorias de Idhún Panteón;Laura Gallego García;S.M.;null;null;null;null;2013-1-9;Donación
La Palabra de Fuego;Frederic Lenoir;Debolsillo;null;null;null;null;2013-1-9;Donación
Lecciones de Seducción;Enma Wildes;Plaza y Janes;null;null;null;null;2013-1-9;Donación
La Amante;Amanda Quick;R.B.A.;null;null;null;null;2013-1-9;Donación
El Hijo del Acordeonista;Bernardo Atxaga;Alfagüara;null;null;null;null;2013-1-10;
La Vida iba en Serio;Jorge Javier Vázquez;Planeta;null;null;null;null;2013-1-10;Donación Repetido
Black Blue;Ian Rankin;Bolsillo;null;null;null;null;2013-1-10;Donación  Repetido
En el Nombre del Cardo;Pablo Tusset;Destino;null;null;null;null;2013-1-10;Donación
El Club de las Madres Cabreadas;Mink Elliot;Debolsillo;null;null;null;null;2013-1-10;Donación
La Otra Bella Durmiente;Phillip Margolin;Debolsillo;null;null;null;null;2013-1-10;Donación
Nacer Mujer en China;Xinran Xure;Booket;null;null;null;null;2013-1-10;Donación
El Cielo ha Vuelto;Clara Sánchez;Planeta;null;null;null;null;2013-1-11;Premio Planeta
El Maestro del Prado;Javier Sierra;Planeta;null;null;null;null;2013-1-10;Donación
El Buen Hijo;Ángeles González Sinde;Planeta;null;null;null;null;2013-1-11;Finalista
Los Milagros del Prato;Laurie Lico Albanese, Laura Morowitz;Ediciones B;null;null;null;null;2013-1-11;Donación
Pídeme lo que quieras ahora y siempre;Megan Maxwell;Esencia Planeta;null;null;null;null;2013-1-11;
Pídeme lo que quiera o déjame;Megan Maxwell;Esencia Planeta;null;null;null;null;2013-1-11;
Un Reino Lejano;Isabel San Sebastian;Plaza y Janes;null;null;null;null;2013-1-11;Donación
Donde se Alzan los Trons;Ángeles Caso;Circulo Lectores;null;null;null;null;2013-1-11;
Los caracoles no saben que son caracoles;Nuria Roca;Espasa;null;null;null;null;2013-1-12;Donación
Sorpréndeme;Megan Maxwell;Esencia Planeta;null;null;null;null;2013-1-12;
El Libro de los Portales;Laura Gallego;Minotauro;null;null;null;null;2013-1-12;Donación
Mi Vida Querida;Alicia Munro;Lumen;null;null;null;null;2013-1-12;
El Alma de la Ciudad;Jesús Sánchez Adalid;Booket;null;null;null;null;2013-1-12;Donación
El Hotel de las Rocas;Verónica Henry;Plaza y Janes;null;null;null;null;2014-1-1;Donación
La Biblioteca de los Muertos;Glenn Cooper;Debolsillo;null;null;null;null;2014-1-1;Donación
El Silencio de las Viñas;Gisela Pou;Planeta;null;null;null;null;2014-1-1;Donación
Luisa y los Espejos;Marta Robles;Planeta;null;null;null;null;2014-1-1;
El Último Merovingio;Jim Hougan;Circulo Lectores;null;null;null;null;2014-1-2;Donación
La Lista de mis Deseos;Grégori Adacourt;Circulo Lectores;null;null;null;null;2014-1-2;
Asuntos del Corazón;Charlotte Vale Allen;Vergara;null;null;null;null;2014-1-2;Donación
Legado en los Huesos;Dolores Redondo;Destino;null;null;null;null;2014-1-2;Donación
El Juego de Ender;Orson Scott Card;Ediciones B;null;null;null;null;2014-1-2;Donación
Intemperie;Jesús Carrasco;Circulo Lectores;null;null;null;null;2014-1-2;Donación
El Paciente;Juan Gómez-Jurado;Planeta;null;null;null;null;2014-1-2;
Franco Confidencial;Pilar Eyre;Circulo Lectores;null;null;null;null;2014-1-2;Donación
La Joya de mi Deseo;Nuria Llop;Circulo Lectores;null;null;null;null;2014-1-2;Donación
Italisa;Toti Martínez de Leza;Erein;null;null;null;null;2014-1-2;
El Testigo Invisible;Carmen Posadas;Circulo Lectores;null;null;null;null;2014-1-2;Donación
El Francotirador Paciente;Arturo Pérez Reverte;Circulo Lectores;null;null;null;null;2014-1-2;
Las Tres Bodas de Manolita;Almudena Grandes;Tusquest;null;null;null;null;2014-1-3;
Temor a la Verdad;Mary Higgins Clark;Plaza y Janes;null;null;null;null;2014-1-3;
Suicidio Perfecto;Petros Márkaris;Tusquest;null;null;null;null;2014-1-4;
La Noche Soñada;Máxin Huerta;Espasa;null;null;null;null;2014-1-4;
Marcas de Nacimiento;Nancy Huston;Salamandra;null;null;null;null;2014-1-4;
Vislumbres de la India;Octavio Paz;Circulo Lectores;null;null;null;null;2014-1-5;Donación
El Cielo en un Infierno;Cristina López Barrios;Circulo Lectores;null;null;null;null;2014-1-5;
Tengo que Matarte otra vez;Charlotte Link;Randon;null;null;null;null;2014-1-5;Donación
Los Cuerpos Extraños;Lorenzo Silva;Destino;null;null;null;null;2014-1-6;
Una Familia Feliz;David Safier;Booket;null;null;null;null;2014-1-6;
Luis Mariano 100 Años;José Andrés Álvaro Ocariz;Desirée Ediciones;null;null;null;null;2014-1-6;
Una Lectora nada Común;Alan Bennet;Anagrama;null;null;null;null;2014-1-6;
La Gente Feliz lee y toma Café;Agnes Martín Lugan;Alfagüara;null;null;null;null;2014-1-6;
Sucedió en el AVE;Víctor Saltero;IS Editorial;null;null;null;null;1999-12-31;Repetido
El Último Don;Mario Puzo;Grupo Correo;null;null;null;null;1999-12-31;
La Próxima vez;Mark Levy;Roca Editorial;null;null;null;null;2014-1-6;Donación
Las Cosa que no nos Dijimos;Mark Levy;Planeta Internacional;null;null;null;null;2014-1-6;Donación
El Escarabajo Verde;Philipp Vandenberg;Circulo Lectores;null;null;null;null;2014-1-6;Donación
Aranmanoth;Ana Mª Matute;Destino;null;null;null;null;2014-1-6;Donación
El Niño Republicano de Beraun;Jaime Rodríguez Salís;Alberdania;null;null;null;null;2014-1-7;Donación Nº Repetido
El Mundo;Juan José Millán;Planeta;null;null;null;null;2014-1-7;Donación Nº Repetido
Juegos de Tronos         ( 1 );Georde R.R. Martín;Gigamesh;null;null;null;null;2014-1-7;Donación Nº Repetido
Matar a Leonardo da Vinci;Christian Gálvez;Suma;null;null;null;null;2014-1-7;Donación
El País de las Mariposas;Nerea Riesco;Debolsillo;null;null;null;null;2014-1-7;Donación
La Torre Vigía;Ana Mª Matute;Destino;null;null;null;null;2014-1-7;Nº Repetido
Olvidado Rey Gudú;Ana Mª Matute;Destino;null;null;null;null;2014-1-7;
El Valle de las Lágrimas;Sonia Marmen;Circulo Lectores;null;null;null;null;2014-1-7;Donación
La Isis Dorada;Jorge Magano;Suma;null;null;null;null;2014-1-7;Donación
Moisés el Faraón Rebelde;Bernard Simonay;Grijalbo;null;null;null;null;2014-1-7;Donación
La Posibilidad de una Isla;Michel Houellebecq;Alfagüara;null;null;null;null;2014-1-7;Donación
El Imperio eres Tú;Javier Moro;Booket;null;null;null;null;2014-1-7;Donación
Miedo a los Cincuenta;Erica Jong;Alfagüara;null;null;null;null;2014-1-7;Donación
El Sol Bajo la Seda;Eric Marchall;Circulo Lectores;null;null;null;null;2014-1-7;
El Espía;Clive Cussler;Plaza y Janes;null;null;null;null;2014-1-7;Donación
La Mujer Loca;Juan José Millán;Circulo Lectores;null;null;null;null;2014-1-9;Donación
La Ciudad de las Bestias;Isabel Allende;Circulo Lectores;null;null;null;null;2014-1-7;Donación
Las Brujas de Mayfair;Anne Rice;Planeta Agostini;null;null;null;null;2014-1-9;Donación
La Conjura de los Lobos;Fernando Baztán;Circulo Lectores;null;null;null;null;2014-1-10;
La Sangre de los Cataros;Elizabeth Chadwick;Planeta;null;null;null;null;2014-1-10;Donación
Muchachas  1º;Katherine Pancol;La Esfera de los Libros;null;null;null;null;2014-1-10;
Muchachas  2º;Katherine Pancol;La Esfera de los Libros;null;null;null;null;2014-1-10;
Chamusquina;Noelia Lorenzo Pino;Dauro;null;null;null;null;2014-1-10;
El Jilguero;Donna Tartt;Lumen;null;null;null;null;1999-12-31;Pulitzer
Un Reloj por Corazón;Peter Swanson;Destino;null;null;null;null;2014-1-10;
Milena o el Fémur más bello del mundo;Jorge Zepeda Patterson;Planeta;null;null;null;null;2014-1-10;Premio
Mi Color Favorito es Verte;Pilar Eyre;Planeta;null;null;null;null;2014-1-10;Finalista
La Sociedad Literaria Ojos de Liebre;Pasi Ilmari Jääskeläinen;Duomo;null;null;null;null;2014-1-11;
Recuerdos de Otra Vida;Mary Higgins Clark;Circulo;null;null;null;null;2014-1-11;Donación
Algo Mas Que Vecinos;Isabel Keat;Harlequin;null;null;null;null;2014-1-12;
Muchachas  3;Katherine Pankol;La Esfera de los Libros;null;null;null;null;2014-1-12;
Ofrenda en la Tormenta;Dolores Redondo;Destino;null;null;null;null;2014-1-12;
El Valle sin Nombre;Ibón Martín;Travel Bug;null;null;null;null;2014-1-12;
Tierra de Lobos;Nicholas Evans;Plaza y Janes;null;null;null;null;2014-1-11;Donación
El Abismo;Jean Chistropher Rufín;Circulo Lectores;null;null;null;null;2015-1-1;Donación
El cerco de Ispasban;Jean Chistropher Rufín;Circulo Lectores;null;null;null;null;2015-1-1;Donación
La Canción del Río;Sue Harrison;Circulo Lectores;null;null;null;null;2015-1-1;
Regreso a Tú Piel;Luz Gabás;Circulo Lectores;null;null;null;null;2015-1-1;
Algo mas que Vecinos;Isabel Keats;Harlequin;null;null;null;null;2015-1-1;Donación
La Trampa;John Grishman;Plaza y Janes;null;null;null;null;2015-1-1;Donación
Las Mujeres de la Principal;Lluis Llach;Seix Barral;null;null;null;null;2015-1-2;
La Pirámide Inmortal;Javier Sierra;Planeta;null;null;null;null;2015-1-2;Donación
La Mujer del Diplomático;Isabel San Sebastian;Plaza y Janes;null;null;null;null;2015-1-2;Donación
La Verdad sobre el Caso Harry Quebert;Joël Dicker;Circulo Lectores;null;null;null;null;2015-1-2;
El Próximo Funeral será el Tuyo;Román Puertolas;Maeva;null;null;null;null;2015-1-2;Donación
La vida era eso;Carmen Amoraga;Destino;null;null;null;null;2014-1-2;
Esperando al Rey;José Mª Pérez Peridis;Circulo Lectores;null;null;null;null;1999-12-31;Donación
El Increíble Viaje de un Fakir que se quedo atrapo en un armario de Ikea;Romain Puertotas;Circulo Lectores;null;null;null;null;1999-12-31;Donación
Juicios Paralelos;Luis J. Pérez Puig;Atlantis;null;null;null;null;1999-12-31;
Un Jardín Prohibido;Boris Izaguirre;Circulo Lectores;null;null;null;null;1999-12-31;
Mercedes, Mercedes;Torcuato Luca de Tena;Planeta;null;null;null;null;1999-12-31;Donación
Un Viaje por la Isla Esmeralda;Javier Reverte;Debolsillo;null;null;null;null;1999-12-31;
La Analfabeta que era un Genio de las Matemáticas;Jonás Jonasson;Circulo Lectores;null;null;null;null;1999-12-31;Donación
La Niña de Papel;Xu Xiaobin;Mosaico;null;null;null;null;2015-1-4;Donación
El Jardín de Verano;Pauline Simons;Debolsillo;null;null;null;null;2015-1-4;
Los Amantes de Hiroshima;Toni Hill;Debolsillo;null;null;null;null;2015-1-4;
La Estrella de un Recuerdo;Almudena de Arteaga;Planeta;null;null;null;null;2015-1-5;
La Ley de los Justos;Chufo Llorens;Grijalbo;null;null;null;null;2015-1-5;
La Templanza;María Dueñas;Planeta;null;null;null;null;2015-1-5;
Nunca quise hacerte daño      1;Sonia Hernández;Planeta;null;null;null;null;2015-1-6;Donación
Nunca quise alejarme de ti      2;Sonia Hernández;Planeta;null;null;null;null;2015-1-6;Donación
Asesinato en Directo;Mary Higuins Clark;Planeta;null;null;null;null;2015-1-6;
La Hija del Amor;Philippa Carr;Maeva;null;null;null;null;2015-1-6;Donación
No recuerdo si lo hice;Alice Laplante;Maeva;null;null;null;null;2015-1-6;
Cabaret Biarritz;José C. Vales;Destino;null;null;null;null;2015-1-7;
Memorias de unos ojos pintados;Luis Llach;Seix Barral;null;null;null;null;2015-1-9;
La chica del Tren;Paula Hawkins;Planeta;null;null;null;null;2015-1-9;
Final de la Partida;Ana Romero;La Esfera de los Libros;null;null;null;null;2015-1-9;Donación
La Biblioteca de los Muertos;Glenn Cooper;Grijalbo;null;null;null;null;2015-1-9;Donación
Todos cometemos errores;Chistropher Walkling;Tusquest;null;null;null;null;2015-1-9;Donación
Una Novela de Barrio;Francisco González Ledesma;R.B.A.;null;null;null;null;2015-1-9;
Reinas Malditas;Cristina Morato;Debolsillo;null;null;null;null;2015-1-9;Donación
La Familia;Laura Rojas-Marcos;Grijalbo;null;null;null;null;2015-1-9;Donación
El Año sin Verano;Carlos del Amor;Espasa;null;null;null;null;2015-1-9;
¿Quien ha raptado a Lánguida?;Gerónimo Stilton;Planeta Libros;null;null;null;null;2015-1-9;
Tonto Ratón quien llegue el último;Gerónimo Stilton;Planeta Libros;null;null;null;null;2015-1-9;
Suite Francesa;Irene Nemirosvky;Salamandra;null;null;null;null;2015-1-9;Donación
El súbdito de la Zarina;Diego Merry del Val;Roca editorial;null;null;null;null;2015-1-9;Donación
El Guardián de la Flor de Loto;Andrés Pascual;Plaza y Janes;null;null;null;null;2015-1-9;Donación
El Amante Japonés;Isabel Allende;Plaza y Janes;null;null;null;null;2015-1-10;
Lo Que Tengo que Contarte;Julia Montejo;Lumen;null;null;null;null;2015-1-10;Donación
Los Hijos de Casio;Carlos Aurensanz;Ediciones B.;null;null;null;null;2015-1-10;Donación
No Confíes en Peter Pan;John Verdón;Roca Editorial;null;null;null;null;2015-1-10;Donación
Halloween ¡ Que Miedo!;Gerónimo Stilton;Planeta Libros;null;null;null;null;2015-1-10;Donación
¡Que Vacaciones tan Superatómicas!;Gerónimo Stilton;Planeta Libros;null;null;null;null;2015-1-11;Donación
Vientos de Cuaresma;Leonardo Padura;Tusquest;null;null;null;null;2015-1-11;Donación
Paris 2041;Ezequiel Szafir;Grupo Z;null;null;null;null;2015-1-11;
Morir no es tan Fácil;Belinda Bauer;Circulo Lectores;null;null;null;null;2015-1-11;Donación
El secreto de la Modelo Extraviada;Eduardo Mendoza;Seix Barral;null;null;null;null;2015-1-11;
No me Quitte Pas;Maxin Huerta;Espasa;null;null;null;null;2015-1-11;
Apropiación Indebida;Lena Anderson;Alfaguara;null;null;null;null;2015-1-11;
Los Vigilantes del Faro;Camila Läckberg;Embolsillo;null;null;null;null;2015-1-11;Donación
La Mirada de los Ángeles;Camila Läckberg;Embolsillo;null;null;null;null;2015-1-11;Donación
El Domador de Leones;Camila Läckberg;Maeva;null;null;null;null;2015-1-11;Donación
Se Fuerte Lucia;Marie José Basurco;Txalaparta;null;null;null;null;2015-1-12;Donación
Mareas;Toti Martínez de Leza;Ttartalo;null;null;null;null;2015-1-12;Donación
La Herencia de la Rosa Blanca;Raquel Rodrein;Roca Editorial;null;null;null;null;2015-1-12;Donación
El cocinero del Dux;Elle Newmark;Planeta;null;null;null;null;2015-1-12;Donación
Grey;E.L. James;Circulo Lectores;null;null;null;null;2016-1-1;Donación
El Cadáver Arrepentido;J.M. Guelbenzu;Alfaguara;null;null;null;null;2016-1-1;Donación
Tres Abuelos y un cocinero Muerto;Minna Lindgren;Suma;null;null;null;null;2016-1-1;
Cuando Leas esta Carta;Vicente Gramaje;Destino;null;null;null;null;2016-1-1;Donación
Asesinato en la Plaza de la Farola;Julio Cesar Cano;Embolsillo;null;null;null;null;2016-1-2;Donación
El Castillo de Diamantes;Juan Manuel de Prada;Espasa;null;null;null;null;2016-1-2;Donación
Los caminos de Elías;José Luis Urrutia;Ttartalo;null;null;null;null;2016-1-2;Donación
Manuela;Inma Roiz Ulibarri;Ttartalo;null;null;null;null;2016-1-2;Donación
La Sirena Roja;Noelia Lorenzo Pino;Erein;null;null;null;null;2016-1-1;Repetido
Sangre Intocable;Maribel Medina;Maeva;null;null;null;null;2016-1-2;Donación
El Diablo Enamorado;Julia London;Circulo Lectores;null;null;null;null;2016-1-2;
La Princesa Prometida;Willian Goldman;Booket;null;null;null;null;2016-1-2;Repetido
La Reina sin Espejo;Lorenzo Silva;Booket;null;null;null;null;2016-1-2;Repetido
La Otra Historia de los Cataros;Malcom Lambert;Planeta;null;null;null;null;2016-1-2;Donación
Donde Siempre en Octubre;Espido Freire;Seix Barral;null;null;null;null;2016-1-3;Donación
Post Morten;Patria Corwell;R.B.A.;null;null;null;null;2016-1-3;Donación
El Club de la Buena Estrella;Amy Tam;Circulo Lectores;null;null;null;null;2016-1-3;Donación
Auge y Caída de los Templarios;Alain Demurger;Planeta;null;null;null;null;2016-1-3;Donación
Moras y Cristianas;Ángeles de Irisarri;Emecé;null;null;null;null;2016-1-3;Donación
Mala Vida;Carles Quilez;Aguilar;null;null;null;null;2016-1-3;Donación
Departamento de Especulaciones;Jenny Offill;Libros del Asteroide;null;null;null;null;2016-1-3;
El Hermano del Famoso Jack;Bárbara Trapido;Libros del Asteroide;null;null;null;null;2016-1-3;
El Regreso del Catón;Matilde Asensi;Planeta;null;null;null;null;2016-1-3;Donación
Las Sombras de la Memoria;Mercedes Guerrero;Debolsillo;null;null;null;null;2016-1-4;Donación
El Silencio del Pantano;Juanjo Braulio;Grupo Zeta;null;null;null;null;2016-1-4;Donación
La Historia de España que no nos contaron;José Mª Carrascal;Espasa;null;null;null;null;2016-1-4;Donación
El Ejercito Perdido;Valerio Massimo;Random;null;null;null;null;2016-1-4;Donación
El Amante Perdido;Julia Londom;Titania;null;null;null;null;2016-1-4;Donación
El Faro del Silencio;Ibon Martín;Travelbug;null;null;null;null;2016-1-5;Donación
Nadie ha Muerto en la Catedral;Estela Chocarro;Maeva;null;null;null;null;2016-1-5;Donación
La Casa de las Miniaturas;Jessie Burton;Circulo Lectores;null;null;null;null;2016-1-5;Donación
La Mujer del Reloj;Álvaro Urbina;Ediciones B;null;null;null;null;2016-1-5;Donación
La Víspera de casi todo;Víctor del Árbol;Circulo Lectores;null;null;null;null;2016-1-5;
La Chica Olvidada;Noelia Lorenzo Pino;Erein;null;null;null;null;2016-1-6;
Stoner;John Willians;Baile del Sol;null;null;null;null;2016-1-6;
La Fábrica de las Sombras;Ibon Martín;Travelbug;null;null;null;null;2016-1-5;Donación
La Piel Revuelta;Jordi Sierra y Fabra;Belacqua;null;null;null;null;2016-1-6;Donación
Del color de la Leche;Nell Leyshon;Sexto Piso;null;null;null;null;2016-1-5;
El Silencio de la Ciudad Blanca;Eva González Sáenz de Urturi;Circulo Lectores;null;null;null;null;2016-1-7;Donación
Momento Bali;Cesar Pérez Gellida;Punto de Lectura;null;null;null;null;2016-1-9;Donación
Volver a Canfranc;Rosario Raro;Booket;null;null;null;null;2016-1-9;
Nacida del Fuego;Nora Roberts;Debolsillo;null;null;null;null;2016-1-9;
Corazón del Mar;Nora Roberts;Debolsillo;null;null;null;null;2016-1-9;
El Viaje de los Cuerpos Celestes;Javier González;Grupo Zeta;null;null;null;null;2016-1-9;Donación
Buenaventura;Toni Aparicio;Debolsillo;null;null;null;null;2016-1-9;Donación
El Viaje sin fin de Juan de Arrate;Aitor Iraegui Balenciaga;Txertoa;null;null;null;null;2016-1-9;Donación
Un Invierno en Mallorca;George Sand;R.B.A. Editores;null;null;null;null;2016-1-9;Donación
Rezar por Miguel Ángel;Christian Gálvez;Suma;null;null;null;null;2016-1-9;Donación
Mi Recuerdo es más Fuerte que tú Olvido;Paloma Sánchez-Garnica;Planeta;null;null;null;null;2016-1-9;Donación
Mujeres Excelentes;Bárbara Pym;Gatopardo Ediciones;null;null;null;null;2016-1-7;
Tú no eres como las demás Madres;Angélica Schrobsdooll;Periférica & errata;null;null;null;null;2016-1-7;
La Noche de la Usina;Eduardo Sacheri;Alfagüara;null;null;null;null;2016-1-7;
Los Besos en el Pan;Almudena Grandes;Tusquest;null;null;null;null;2016-1-9;Donación
La Aventura de Vena Roja;Javier Iturrioz Rosel;Autores Bidasoa;null;null;null;null;2016-1-9;
Hiru Korapilo;Fernando García;Circulo Rojo;null;null;null;null;2016-1-9;
Con los Pies en la Tierra;Eneko Arcas Nogales;Heraldos del Mañana;null;null;null;null;2016-1-9;
Los Herederos de la Tierra;Ildefonso Falcones;Circulo Lectores;null;null;null;null;1999-12-31;Donación  Repetido
Besos de Arena;Reyes Monforte;Circulo Lectores;null;null;null;null;1999-12-31;Donación
La Condesa Libertina;Joanna Shupe;Titania;null;null;null;null;1999-12-31;Donación
En la Calle Mayor;Virginia Gil Rodríguez;Autoeditado;null;null;null;null;1999-12-31;
El Zahir;Paulo Coelho;Planeta;null;null;null;null;1999-12-31;Donación
El Último Verano;Cesarina Vighy;Roca Editorial;null;null;null;null;2016-1-10;Donación
Caricias de un Desconocido;Víctor Mora;Ediciones Zeta;null;null;null;null;2016-1-10;Donación
La Formula Preferida del Profesor;Yoko Ogawa;Funambulista;null;null;null;null;2016-1-10;
Falco;Arturo Pérez Reverte;Alfagüara;null;null;null;null;2016-2-11;
El Atelier de los Deseos;Agnès Martín-Lugand;Destino;null;null;null;null;1999-12-31;Donación
Lo Último que Verán tus Ojos;Isabel San Sebastian;Plaza y Janes;null;null;null;null;2016-1-12;Donación
Todo esto te Daré;Dolores Redondo;Planeta;null;null;null;null;2016-1-12;Donación
El Océano de la Memoria;Paloma San Basilio;Suma;null;null;null;null;2016-1-12;Donación
Te Maltrato;Camilla Grebe Asa Traff;Ediciones B.;null;null;null;null;2016-1-12;Donación
El Reino;Gerónimo Stilton;Circulo Lectores;null;null;null;null;2016-1-12;
Amado Monstruo;Javier Tomeo  ****************;Circulo Lectores;null;null;null;null;2006-4-9;
El Salario del Miedo;Georges Arnaud;Circulo Lectores;null;null;null;null;2006-4-9;
Expreso de Media noche;Billy Llayes y W. Hoffer;Circulo Lectores;null;null;null;null;2006-4-9;
El Espia que Surgió del Frio;John Le Carré;Circulo Lectores;null;null;null;null;2006-4-9;
El Perturbador;Richard Yates;Noguer;null;null;null;null;2006-4-9;
Buenas Noches, Querida;James Hadley Chase;Bruguera;null;null;null;null;2006-4-9;
El Salón Dorado;Irwing Wallace;Planeta;null;null;null;null;2006-4-9;
Manaos;Alberto Vázquez Figueroa;Plaza y Janes;null;null;null;null;2006-4-9;
Tierra Virgen;Alberto Vázquez Figueroa;Plaza y Janes;null;null;null;null;2006-4-9;
Tuareg;Alberto Vázquez Figueroa;Plaza y Janes;null;null;null;null;2006-4-9;
¡ Aire, que me lleva el aire!;Rafael Alberti;Labor S.A.;null;null;null;null;2006-4-9;
El Cuento de Sirena;Gonzalo Torrente Ballester;Planeta;null;null;null;null;2006-4-9;
Amor de Perdición;Camilo Castelo Branca;Bruguera;null;null;null;null;2006-4-9;
Las Crónicas de Narmia;C.S. Lewis;Planeta;null;null;null;null;1999-12-31;
Los Herderos del Gran Poder;Juan Luis Galiacho;La Esfera;null;null;null;null;1999-12-31;
La Magadalena;Juan Arias;Aguilar;null;null;null;null;1999-12-31;
La Conspirción de Asís;John Sack;Planeta;null;null;null;null;2006-10-7;
El Quinto Día;Frank Schätzing;Planeta;null;null;null;null;2006-10-7;
Madrid, Costa Fleming;Ángel Palomino;Circulo Lectores;null;null;null;null;2006-3-7;
La Ciudadela;A.J. Cronin;Plaza y Janes;null;null;null;null;2006-3-7;
rocio Jurado, Una biografia intima;Juan Soto Viñolo;Circulo Lectores;null;null;null;null;2006-3-7;
Marya;Joyce Carol Hoates;Circulo Lectores;null;null;null;null;1999-12-31;
Papá Goriot;Honoré de Balzac;Circulo Lectores;null;null;null;null;1999-12-31;
La vorágine;José Eustasio Rivera;Circulo Lectores;null;null;null;null;1999-12-31;
La Huelga;Karmelo Merino Sierra;Araguiz Institutoa;null;null;null;null;1999-12-31;
Conflicto Cósmico;Elena G. White;Editorial Safeliz;null;null;null;null;1999-12-31;
En Defensa Propia;Mary Higginns Clark;Plaza y Janes;null;null;null;null;1999-12-31;
El Diario de Edith;Patricia Higgins With;Circulo Lectores;null;null;null;null;2006-12-6;
La Rosa de Alenjadria;Manuel Vázquez Montalban;Circulo Lectores;null;null;null;null;2006-12-6;
Tensión;Dr. Christian Bernard;Martínez Roca;null;null;null;null;2006-12-6;
Los Crimenes de la Rue Morgoe;Edgar Allan Poe;Planeta;null;null;null;null;2006-6-6;
El Escarabajo de Oro;Edgar Allan Poe;Planeta;null;null;null;null;2006-6-6;
La Flecha Negra;Robert L. Stevenson;Planeta;null;null;null;null;2006-6-6;
El Condor del Padre Brown;G.K. Chesterson;Planeta;null;null;null;null;2006-6-6;
Ahora y para Siempre;Daniella Stell;Circulo Lectores;null;null;null;null;2006-6-6;
Ultraje;Henry Denker;Circulo Lectores;null;null;null;null;2006-6-6;
Complicidad;Francis Iles;Circulo Lectores;null;null;null;null;2006-6-6;
Tomates Verdes Fritos;Fannie Flagg;Sotelo Blanco;null;null;null;null;2006-6-6;
Fuerza de Voluntad;Barbara Taylor Bradford;Circulo Lectores;null;null;null;null;2006-6-6;
Solo Hasta el Amanecer;Esther Sager;Circulo Lectores;null;null;null;null;2006-6-6;
La Buena Madre;Sue Miller;Editorial Versal;null;null;null;null;2006-6-6;
Maleficio;Stephen King;Plaza y Janes;null;null;null;null;2006-6-6;
El Lago;E. L. Doctorow;Miscelania;null;null;null;null;2006-6-6;
La Tarjeta;JavierGil  Diez-Conde;Tabula Rasa;null;null;null;null;2006-6-6;
Los Cazadores de Caballos;T. Mayne Reid;Planeta;null;null;null;null;1999-12-31;
Las Aventuras de Barry Lyndon;Wilians Makepeace Thakeray;Planeta;null;null;null;null;1999-12-31;
Los Últimos Días de Pompeya;Edward Bulwer Lytton;Planeta;null;null;null;null;1999-12-31;
El Maravilloso Viaje de N.H. a Suecia 1;Selma Lagerlöf;Planeta;null;null;null;null;1999-12-31;1
El Maravilloso Viaje de N.H. a Suecia 2;Selma Lagerlöf;Planeta;null;null;null;null;1999-12-31;2
La Isla del Coral;R.M. Ballantyne;Planeta;null;null;null;null;1999-12-31;
Los Cuatros Hombres Justos;Edgar Wallace;Planeta;null;null;null;null;1999-12-31;
Tartarin de Tarascón;Alphonse Daudet;Planeta;null;null;null;null;1999-12-31;
Los Viajes Gulliver;Jonathan Swift;Planeta;null;null;null;null;1999-12-31;
Aventuras de Sherlok Holmes;Arthur Conan Doyle;Planeta;null;null;null;null;1999-12-31;
Las Aventuras de Allen Quatermain;H. Rider Haggard;Planeta;null;null;null;null;1999-12-31;
El Último de los Mohicanos;Fenimore Cooper;Planeta;null;null;null;null;1999-12-31;
Bufalo Bill;Wilian F. Cody;Planeta;null;null;null;null;1999-12-31;
Tarás Bulba;Nicolas Gógol;Planeta;null;null;null;null;1999-12-31;
El Buque Fantasma;Capitan Marryat;Planeta;null;null;null;null;1999-12-31;
La Quimera del Oro;Jack London;Planeta;null;null;null;null;1999-12-31;
Bean Geste;P.C. Wren;Planeta;null;null;null;null;1999-12-31;
Quo Vadis? 1;Henryk Sienkiewicz;Planeta;null;null;null;null;1999-12-31;1
